_id,cliente,venta,producto,variedad,cantidad,precio,createdAT,__v,estado,estado_
68045f6899e4b492e4ecb88a,680450c324880247e3b6d746,68045f6899e4b492e4ecb889,68044757e58fe4e2192f1ccf,68044757e58fe4e2192f1cd3,3,129,2024-12-10 10:16:09.010,0,,
68045f6899e4b492e4ecb88c,680450c324880247e3b6d749,68045f6899e4b492e4ecb88b,68044757e58fe4e2192f1efc,68044757e58fe4e2192f1efe,1,112,2024-12-10 16:05:12.089,0,True,Confirmado
68045f6899e4b492e4ecb88d,680450c324880247e3b6d749,68045f6899e4b492e4ecb88b,68044757e58fe4e2192f1bcf,68044757e58fe4e2192f1bd0,1,176,2024-12-10 16:05:12.017,0,True,Confirmado
68045f6999e4b492e4ecb88f,680450c524880247e3b6d762,68045f6999e4b492e4ecb88e,68044757e58fe4e2192f205c,68044757e58fe4e2192f205f,1,112,2024-12-10 16:31:09.060,0,True,Confirmado
68045f6999e4b492e4ecb890,680450c524880247e3b6d762,68045f6999e4b492e4ecb88e,68044757e58fe4e2192f1ef1,68044757e58fe4e2192f1ef2,1,115,2024-12-10 16:31:09.069,0,True,Confirmado
68045f6999e4b492e4ecb891,680450c524880247e3b6d762,68045f6999e4b492e4ecb88e,68044757e58fe4e2192f2009,68044757e58fe4e2192f2021,1,134,2024-12-10 16:31:09.043,0,True,Confirmado
68045f6999e4b492e4ecb892,680450c524880247e3b6d762,68045f6999e4b492e4ecb88e,68044757e58fe4e2192f1f5d,68044757e58fe4e2192f1f70,1,134,2024-12-10 16:31:09.052,0,True,Confirmado
68045f6a99e4b492e4ecb893,680450c524880247e3b6d762,68045f6999e4b492e4ecb88e,68044757e58fe4e2192f206f,68044757e58fe4e2192f2070,1,99,2024-12-10 16:31:09.025,0,True,Confirmado
68045f6a99e4b492e4ecb895,680450c524880247e3b6d763,68045f6a99e4b492e4ecb894,68044757e58fe4e2192f20ac,68044757e58fe4e2192f20b2,1,182,2024-12-10 19:35:30.014,0,True,Confirmado
68045f6a99e4b492e4ecb897,680450c524880247e3b6d769,68045f6a99e4b492e4ecb896,68044757e58fe4e2192f1dd6,68044757e58fe4e2192f1dda,1,46,2024-12-10 11:01:57.009,0,True,Confirmado
68045f6a99e4b492e4ecb898,680450c524880247e3b6d769,68045f6a99e4b492e4ecb896,68044757e58fe4e2192f1f49,68044757e58fe4e2192f1f4d,2,81,2024-12-10 11:01:57.034,0,True,Confirmado
68045f6a99e4b492e4ecb89a,680450c524880247e3b6d76a,68045f6a99e4b492e4ecb899,68044757e58fe4e2192f1ee6,68044757e58fe4e2192f1ee8,1,136,2024-12-10 15:44:01.029,0,True,Confirmado
68045f6b99e4b492e4ecb89b,680450c524880247e3b6d76a,68045f6a99e4b492e4ecb899,68044757e58fe4e2192f1fa5,68044757e58fe4e2192f1fa7,1,97,2024-12-10 15:44:01.036,0,True,Confirmado
68045f6b99e4b492e4ecb89c,680450c524880247e3b6d76a,68045f6a99e4b492e4ecb899,68044757e58fe4e2192f1b49,68044757e58fe4e2192f1b4c,1,190,2024-12-10 15:44:01.077,0,True,Confirmado
68045f6b99e4b492e4ecb89e,680450bf24880247e3b6d6fd,68045f6b99e4b492e4ecb89d,68044757e58fe4e2192f1ec3,68044757e58fe4e2192f1ec5,1,176,2024-12-11 13:14:57.092,0,True,Confirmado
68045f6c99e4b492e4ecb8a0,680450c024880247e3b6d70c,68045f6c99e4b492e4ecb89f,68044757e58fe4e2192f2389,68044757e58fe4e2192f238c,1,242,2024-12-11 21:05:04.005,0,,
68045f6c99e4b492e4ecb8a2,680450c224880247e3b6d737,68045f6c99e4b492e4ecb8a1,68044757e58fe4e2192f1ee6,68044757e58fe4e2192f1ee9,2,188,2024-12-11 07:19:16.065,0,True,Confirmado
68045f6c99e4b492e4ecb8a3,680450c224880247e3b6d737,68045f6c99e4b492e4ecb8a1,68044757e58fe4e2192f1e84,68044757e58fe4e2192f1e90,1,104,2024-12-11 07:19:16.039,0,True,Confirmado
68045f6c99e4b492e4ecb8a4,680450c224880247e3b6d737,68045f6c99e4b492e4ecb8a1,68044757e58fe4e2192f211a,68044757e58fe4e2192f211b,1,118,2024-12-11 07:19:16.044,0,True,Confirmado
68045f6c99e4b492e4ecb8a5,680450c224880247e3b6d737,68045f6c99e4b492e4ecb8a1,68044757e58fe4e2192f21f1,68044757e58fe4e2192f21fe,1,160,2024-12-11 07:19:16.030,0,True,Confirmado
68045f6c99e4b492e4ecb8a6,680450c224880247e3b6d737,68045f6c99e4b492e4ecb8a1,68044757e58fe4e2192f2009,68044757e58fe4e2192f2010,1,71,2024-12-11 07:19:16.020,0,True,Confirmado
68045f6d99e4b492e4ecb8a8,680450c324880247e3b6d73c,68045f6d99e4b492e4ecb8a7,68044757e58fe4e2192f21bd,68044757e58fe4e2192f21bf,2,248,2024-12-11 17:56:58.055,0,True,Confirmado
68045f6d99e4b492e4ecb8aa,680450c324880247e3b6d73d,68045f6d99e4b492e4ecb8a9,68044757e58fe4e2192f1c15,68044757e58fe4e2192f1c16,1,129,2024-12-11 11:02:18.052,0,True,Confirmado
68045f6d99e4b492e4ecb8ac,680450c324880247e3b6d73f,68045f6d99e4b492e4ecb8ab,68044757e58fe4e2192f20ac,68044757e58fe4e2192f20ae,3,151,2024-12-11 23:30:36.051,0,True,Confirmado
68045f6d99e4b492e4ecb8ad,680450c324880247e3b6d73f,68045f6d99e4b492e4ecb8ab,68044757e58fe4e2192f1ef7,68044757e58fe4e2192f1ef9,2,204,2024-12-11 23:30:36.016,0,True,Confirmado
68045f6d99e4b492e4ecb8ae,680450c324880247e3b6d73f,68045f6d99e4b492e4ecb8ab,68044757e58fe4e2192f2268,68044757e58fe4e2192f2269,1,199,2024-12-11 23:30:36.075,0,True,Confirmado
68045f6e99e4b492e4ecb8b0,680450c324880247e3b6d749,68045f6e99e4b492e4ecb8af,68044757e58fe4e2192f1f52,68044757e58fe4e2192f1f53,1,234,2024-12-11 09:34:27.069,0,True,Confirmado
68045f6e99e4b492e4ecb8b2,680450c424880247e3b6d750,68045f6e99e4b492e4ecb8b1,68044757e58fe4e2192f22f6,68044757e58fe4e2192f2316,1,137,2024-12-11 13:14:37.090,0,True,Confirmado
68045f6e99e4b492e4ecb8b4,680450c524880247e3b6d761,68045f6e99e4b492e4ecb8b3,68044757e58fe4e2192f1d5d,68044757e58fe4e2192f1d5f,1,234,2024-12-11 23:52:30.082,0,True,Confirmado
68045f6f99e4b492e4ecb8b6,680450c524880247e3b6d768,68045f6f99e4b492e4ecb8b5,68044757e58fe4e2192f1ef7,68044757e58fe4e2192f1efa,1,162,2024-12-11 10:28:01.045,0,True,Confirmado
68045f6f99e4b492e4ecb8b8,680450c624880247e3b6d770,68045f6f99e4b492e4ecb8b7,68044757e58fe4e2192f1f75,68044757e58fe4e2192f1f7e,1,141,2024-12-11 10:43:39.015,0,True,Confirmado
68045f6f99e4b492e4ecb8ba,680450c624880247e3b6d773,68045f6f99e4b492e4ecb8b9,68044757e58fe4e2192f2041,68044757e58fe4e2192f2043,1,127,2024-12-11 22:18:46.024,0,True,Confirmado
68045f6f99e4b492e4ecb8bb,680450c624880247e3b6d773,68045f6f99e4b492e4ecb8b9,68044757e58fe4e2192f1f49,68044757e58fe4e2192f1f4d,1,81,2024-12-11 22:18:46.098,0,True,Confirmado
68045f7099e4b492e4ecb8bc,680450c624880247e3b6d773,68045f6f99e4b492e4ecb8b9,68044757e58fe4e2192f202a,68044757e58fe4e2192f2031,1,59,2024-12-11 22:18:46.090,0,True,Confirmado
68045f7099e4b492e4ecb8be,680450c624880247e3b6d777,68045f7099e4b492e4ecb8bd,68044757e58fe4e2192f207d,68044757e58fe4e2192f207e,1,126,2024-12-11 20:00:48.093,0,True,Confirmado
68045f7099e4b492e4ecb8bf,680450c624880247e3b6d777,68045f7099e4b492e4ecb8bd,68044757e58fe4e2192f1ef7,68044757e58fe4e2192f1efa,1,162,2024-12-11 20:00:48.097,0,True,Confirmado
68045f7099e4b492e4ecb8c1,680450c024880247e3b6d714,68045f7099e4b492e4ecb8c0,68044757e58fe4e2192f1df5,68044757e58fe4e2192f1df6,1,125,2024-12-12 23:06:54.040,0,,
68045f7199e4b492e4ecb8c3,680450c124880247e3b6d727,68045f7199e4b492e4ecb8c2,68044757e58fe4e2192f211a,68044757e58fe4e2192f211b,1,118,2024-12-12 23:08:41.056,0,True,Confirmado
68045f7199e4b492e4ecb8c4,680450c124880247e3b6d727,68045f7199e4b492e4ecb8c2,68044757e58fe4e2192f1c4b,68044757e58fe4e2192f1c4e,1,232,2024-12-12 23:08:41.027,0,True,Confirmado
68045f7199e4b492e4ecb8c5,680450c124880247e3b6d727,68045f7199e4b492e4ecb8c2,68044757e58fe4e2192f1cf5,68044757e58fe4e2192f1cf8,1,77,2024-12-12 23:08:41.034,0,True,Confirmado
68045f7199e4b492e4ecb8c7,680450c224880247e3b6d733,68045f7199e4b492e4ecb8c6,68044757e58fe4e2192f227d,68044757e58fe4e2192f2286,1,94,2024-12-12 07:43:42.025,0,True,Confirmado
68045f7199e4b492e4ecb8c8,680450c224880247e3b6d733,68045f7199e4b492e4ecb8c6,68044757e58fe4e2192f20f7,68044757e58fe4e2192f20f9,1,245,2024-12-12 07:43:42.054,0,True,Confirmado
68045f7199e4b492e4ecb8ca,680450c324880247e3b6d748,68045f7199e4b492e4ecb8c9,68044757e58fe4e2192f1f5d,68044757e58fe4e2192f1f6a,1,123,2024-12-12 21:06:43.098,0,True,Confirmado
68045f7199e4b492e4ecb8cb,680450c324880247e3b6d748,68045f7199e4b492e4ecb8c9,68044757e58fe4e2192f2389,68044757e58fe4e2192f238a,1,209,2024-12-12 21:06:43.053,0,True,Confirmado
68045f7199e4b492e4ecb8cc,680450c324880247e3b6d748,68045f7199e4b492e4ecb8c9,68044757e58fe4e2192f2363,68044757e58fe4e2192f236a,1,133,2024-12-12 21:06:43.003,0,True,Confirmado
68045f7299e4b492e4ecb8cd,680450c324880247e3b6d748,68045f7199e4b492e4ecb8c9,68044757e58fe4e2192f22a9,68044757e58fe4e2192f22ad,2,101,2024-12-12 21:06:43.006,0,True,Confirmado
68045f7299e4b492e4ecb8ce,680450c324880247e3b6d748,68045f7199e4b492e4ecb8c9,68044757e58fe4e2192f1ef7,68044757e58fe4e2192f1ef8,1,160,2024-12-12 21:06:43.085,0,True,Confirmado
68045f7299e4b492e4ecb8d0,680450c524880247e3b6d765,68045f7299e4b492e4ecb8cf,68044757e58fe4e2192f1c8c,68044757e58fe4e2192f1c90,1,122,2024-12-12 16:14:53.009,0,True,Confirmado
68045f7299e4b492e4ecb8d1,680450c524880247e3b6d765,68045f7299e4b492e4ecb8cf,68044757e58fe4e2192f210b,68044757e58fe4e2192f210c,1,98,2024-12-12 16:14:53.058,0,True,Confirmado
68045f7299e4b492e4ecb8d3,680450c624880247e3b6d76f,68045f7299e4b492e4ecb8d2,68044757e58fe4e2192f20bd,68044757e58fe4e2192f20c5,1,200,2024-12-12 18:36:15.010,0,,
68045f7299e4b492e4ecb8d4,680450c624880247e3b6d76f,68045f7299e4b492e4ecb8d2,68044757e58fe4e2192f20f7,68044757e58fe4e2192f20fb,1,158,2024-12-12 18:36:15.053,0,,
68045f7399e4b492e4ecb8d5,680450c624880247e3b6d76f,68045f7299e4b492e4ecb8d2,68044757e58fe4e2192f1b3c,68044757e58fe4e2192f1b3f,1,134,2024-12-12 18:36:15.053,0,,
68045f7399e4b492e4ecb8d7,680450c624880247e3b6d775,68045f7399e4b492e4ecb8d6,68044757e58fe4e2192f2389,68044757e58fe4e2192f238b,2,148,2024-12-12 19:44:22.033,0,True,Confirmado
68045f7399e4b492e4ecb8d9,680450c624880247e3b6d778,68045f7399e4b492e4ecb8d8,68044757e58fe4e2192f20e3,68044757e58fe4e2192f20e5,1,84,2024-12-12 21:54:42.075,0,True,Confirmado
68045f7399e4b492e4ecb8da,680450c624880247e3b6d778,68045f7399e4b492e4ecb8d8,68044757e58fe4e2192f1b82,68044757e58fe4e2192f1b85,1,239,2024-12-12 21:54:42.001,0,True,Confirmado
68045f7399e4b492e4ecb8dc,680450bf24880247e3b6d6fe,68045f7399e4b492e4ecb8db,68044757e58fe4e2192f1c28,68044757e58fe4e2192f1c2b,1,167,2024-12-13 15:34:22.035,0,True,Confirmado
68045f7499e4b492e4ecb8dd,680450bf24880247e3b6d6fe,68045f7399e4b492e4ecb8db,68044757e58fe4e2192f21b5,68044757e58fe4e2192f21b6,1,199,2024-12-13 15:34:22.060,0,True,Confirmado
68045f7499e4b492e4ecb8df,680450bf24880247e3b6d704,68045f7499e4b492e4ecb8de,68044757e58fe4e2192f1dde,68044757e58fe4e2192f1ddf,1,204,2024-12-13 15:09:58.071,0,True,Confirmado
68045f7499e4b492e4ecb8e1,680450c024880247e3b6d707,68045f7499e4b492e4ecb8e0,68044757e58fe4e2192f211a,68044757e58fe4e2192f211d,1,176,2024-12-13 09:13:12.060,0,,
68045f7499e4b492e4ecb8e2,680450c024880247e3b6d707,68045f7499e4b492e4ecb8e0,68044757e58fe4e2192f21a8,68044757e58fe4e2192f21ac,1,125,2024-12-13 09:13:12.076,0,,
68045f7499e4b492e4ecb8e4,680450c024880247e3b6d708,68045f7499e4b492e4ecb8e3,68044757e58fe4e2192f1e9e,68044757e58fe4e2192f1ea0,1,106,2024-12-13 13:58:14.006,0,,
68045f7499e4b492e4ecb8e5,680450c024880247e3b6d708,68045f7499e4b492e4ecb8e3,68044757e58fe4e2192f20ac,68044757e58fe4e2192f20b6,1,137,2024-12-13 13:58:14.050,0,,
68045f7599e4b492e4ecb8e7,680450c024880247e3b6d70f,68045f7599e4b492e4ecb8e6,68044757e58fe4e2192f22a9,68044757e58fe4e2192f22ad,2,101,2024-12-13 12:37:27.010,0,True,Confirmado
68045f7599e4b492e4ecb8e8,680450c024880247e3b6d70f,68045f7599e4b492e4ecb8e6,68044757e58fe4e2192f1cee,68044757e58fe4e2192f1cf0,1,176,2024-12-13 12:37:27.041,0,True,Confirmado
68045f7599e4b492e4ecb8e9,680450c024880247e3b6d70f,68045f7599e4b492e4ecb8e6,68044757e58fe4e2192f23a9,68044757e58fe4e2192f23b3,1,176,2024-12-13 12:37:27.069,0,True,Confirmado
68045f7599e4b492e4ecb8eb,680450c024880247e3b6d715,68045f7599e4b492e4ecb8ea,68044757e58fe4e2192f1c28,68044757e58fe4e2192f1c29,1,220,2024-12-13 21:04:24.075,0,True,Confirmado
68045f7599e4b492e4ecb8ec,680450c024880247e3b6d715,68045f7599e4b492e4ecb8ea,68044757e58fe4e2192f1fe4,68044757e58fe4e2192f1fe5,1,164,2024-12-13 21:04:24.042,0,True,Confirmado
68045f7599e4b492e4ecb8ee,680450c124880247e3b6d717,68045f7599e4b492e4ecb8ed,68044757e58fe4e2192f21db,68044757e58fe4e2192f21e5,1,183,2024-12-13 17:24:21.047,0,True,Confirmado
68045f7599e4b492e4ecb8ef,680450c124880247e3b6d717,68045f7599e4b492e4ecb8ed,68044757e58fe4e2192f2110,68044757e58fe4e2192f2112,1,120,2024-12-13 17:24:21.011,0,True,Confirmado
68045f7599e4b492e4ecb8f0,680450c124880247e3b6d717,68045f7599e4b492e4ecb8ed,68044757e58fe4e2192f217f,68044757e58fe4e2192f2184,1,162,2024-12-13 17:24:21.004,0,True,Confirmado
68045f7699e4b492e4ecb8f1,680450c124880247e3b6d717,68045f7599e4b492e4ecb8ed,68044757e58fe4e2192f22f6,68044757e58fe4e2192f22fe,1,97,2024-12-13 17:24:21.068,0,True,Confirmado
68045f7699e4b492e4ecb8f2,680450c124880247e3b6d717,68045f7599e4b492e4ecb8ed,68044757e58fe4e2192f1fd6,68044757e58fe4e2192f1fd9,1,91,2024-12-13 17:24:21.092,0,True,Confirmado
68045f7699e4b492e4ecb8f4,680450c124880247e3b6d71f,68045f7699e4b492e4ecb8f3,68044757e58fe4e2192f204b,68044757e58fe4e2192f2057,3,134,2024-12-13 15:57:01.070,0,True,Confirmado
68045f7799e4b492e4ecb8f6,680450c124880247e3b6d722,68045f7799e4b492e4ecb8f5,68044757e58fe4e2192f222f,68044757e58fe4e2192f2230,1,224,2024-12-13 10:55:39.006,0,True,Confirmado
68045f7799e4b492e4ecb8f7,680450c124880247e3b6d722,68045f7799e4b492e4ecb8f5,68044757e58fe4e2192f1f52,68044757e58fe4e2192f1f53,1,234,2024-12-13 10:55:39.006,0,True,Confirmado
68045f7799e4b492e4ecb8f8,680450c124880247e3b6d722,68045f7799e4b492e4ecb8f5,68044757e58fe4e2192f22f6,68044757e58fe4e2192f22fb,1,87,2024-12-13 10:55:39.060,0,True,Confirmado
68045f7899e4b492e4ecb8f9,680450c124880247e3b6d722,68045f7799e4b492e4ecb8f5,68044757e58fe4e2192f2208,68044757e58fe4e2192f220d,2,186,2024-12-13 10:55:39.056,0,True,Confirmado
68045f7899e4b492e4ecb8fb,680450c224880247e3b6d730,68045f7899e4b492e4ecb8fa,68044757e58fe4e2192f1b49,68044757e58fe4e2192f1b53,1,140,2024-12-13 13:13:58.044,0,True,Confirmado
68045f7899e4b492e4ecb8fd,680450c324880247e3b6d73d,68045f7899e4b492e4ecb8fc,68044757e58fe4e2192f202a,68044757e58fe4e2192f202b,1,71,2024-12-13 11:19:16.070,0,True,Confirmado
68045f7899e4b492e4ecb8fe,680450c324880247e3b6d73d,68045f7899e4b492e4ecb8fc,68044757e58fe4e2192f20f7,68044757e58fe4e2192f20f9,2,245,2024-12-13 11:19:16.013,0,True,Confirmado
68045f7899e4b492e4ecb8ff,680450c324880247e3b6d73d,68045f7899e4b492e4ecb8fc,68044757e58fe4e2192f216d,68044757e58fe4e2192f2176,1,189,2024-12-13 11:19:16.089,0,True,Confirmado
68045f7899e4b492e4ecb901,680450c424880247e3b6d755,68045f7899e4b492e4ecb900,68044757e58fe4e2192f1e9e,68044757e58fe4e2192f1ea1,1,77,2024-12-13 16:52:43.046,0,True,Confirmado
68045f7899e4b492e4ecb902,680450c424880247e3b6d755,68045f7899e4b492e4ecb900,68044757e58fe4e2192f1d86,68044757e58fe4e2192f1d91,1,63,2024-12-13 16:52:43.016,0,True,Confirmado
68045f7899e4b492e4ecb904,680450c424880247e3b6d75b,68045f7899e4b492e4ecb903,68044757e58fe4e2192f1fc8,68044757e58fe4e2192f1fca,1,60,2024-12-13 18:10:28.098,0,True,Confirmado
68045f7999e4b492e4ecb905,680450c424880247e3b6d75b,68045f7899e4b492e4ecb903,68044757e58fe4e2192f2268,68044757e58fe4e2192f2269,1,199,2024-12-13 18:10:28.078,0,True,Confirmado
68045f7999e4b492e4ecb907,680450c524880247e3b6d761,68045f7999e4b492e4ecb906,68044757e58fe4e2192f21f1,68044757e58fe4e2192f21f3,1,109,2024-12-13 17:40:46.044,0,True,Confirmado
68045f7999e4b492e4ecb908,680450c524880247e3b6d761,68045f7999e4b492e4ecb906,68044757e58fe4e2192f1fc1,68044757e58fe4e2192f1fc4,1,199,2024-12-13 17:40:46.050,0,True,Confirmado
68045f7999e4b492e4ecb909,680450c524880247e3b6d761,68045f7999e4b492e4ecb906,68044757e58fe4e2192f1e0a,68044757e58fe4e2192f1e28,1,158,2024-12-13 17:40:46.067,0,True,Confirmado
68045f7999e4b492e4ecb90b,680450c524880247e3b6d768,68045f7999e4b492e4ecb90a,68044757e58fe4e2192f20e9,68044757e58fe4e2192f20ea,1,127,2024-12-13 13:15:24.004,0,True,Confirmado
68045f7999e4b492e4ecb90c,680450c524880247e3b6d768,68045f7999e4b492e4ecb90a,68044757e58fe4e2192f1d6c,68044757e58fe4e2192f1d7c,1,207,2024-12-13 13:15:24.058,0,True,Confirmado
68045f7999e4b492e4ecb90d,680450c524880247e3b6d768,68045f7999e4b492e4ecb90a,68044757e58fe4e2192f1be3,68044757e58fe4e2192f1be5,1,174,2024-12-13 13:15:24.014,0,True,Confirmado
68045f7a99e4b492e4ecb90e,680450c524880247e3b6d768,68045f7999e4b492e4ecb90a,68044757e58fe4e2192f1efc,68044757e58fe4e2192f1f01,2,63,2024-12-13 13:15:24.057,0,True,Confirmado
68045f7a99e4b492e4ecb910,680450c624880247e3b6d777,68045f7a99e4b492e4ecb90f,68044757e58fe4e2192f1d86,68044757e58fe4e2192f1d92,2,98,2024-12-13 08:04:33.018,0,True,Confirmado
68045f7a99e4b492e4ecb911,680450c624880247e3b6d777,68045f7a99e4b492e4ecb90f,68044757e58fe4e2192f1ef7,68044757e58fe4e2192f1ef9,1,204,2024-12-13 08:04:33.026,0,True,Confirmado
68045f7b99e4b492e4ecb912,680450c624880247e3b6d777,68045f7a99e4b492e4ecb90f,68044757e58fe4e2192f1c84,68044757e58fe4e2192f1c86,1,125,2024-12-13 08:04:33.004,0,True,Confirmado
68045f7b99e4b492e4ecb914,680450bf24880247e3b6d6fd,68045f7b99e4b492e4ecb913,68044757e58fe4e2192f1f75,68044757e58fe4e2192f1f78,1,199,2024-12-14 10:50:27.029,0,True,Confirmado
68045f7b99e4b492e4ecb916,680450bf24880247e3b6d6fe,68045f7b99e4b492e4ecb915,68044757e58fe4e2192f1ccf,68044757e58fe4e2192f1cd0,1,218,2024-12-14 11:27:51.040,0,True,Confirmado
68045f7b99e4b492e4ecb918,680450c024880247e3b6d708,68045f7b99e4b492e4ecb917,68044757e58fe4e2192f22b4,68044757e58fe4e2192f22b8,1,76,2024-12-14 09:15:52.074,0,True,Confirmado
68045f7b99e4b492e4ecb919,680450c024880247e3b6d708,68045f7b99e4b492e4ecb917,68044757e58fe4e2192f20f7,68044757e58fe4e2192f20f8,1,172,2024-12-14 09:15:52.087,0,True,Confirmado
68045f7c99e4b492e4ecb91a,680450c024880247e3b6d708,68045f7b99e4b492e4ecb917,68044757e58fe4e2192f1c0b,68044757e58fe4e2192f1c0e,2,60,2024-12-14 09:15:52.067,0,True,Confirmado
68045f7c99e4b492e4ecb91b,680450c024880247e3b6d708,68045f7b99e4b492e4ecb917,68044757e58fe4e2192f213d,68044757e58fe4e2192f2142,2,87,2024-12-14 09:15:52.080,0,True,Confirmado
68045f7c99e4b492e4ecb91d,680450c024880247e3b6d70b,68045f7c99e4b492e4ecb91c,68044757e58fe4e2192f1f49,68044757e58fe4e2192f1f4d,1,81,2024-12-14 11:42:26.090,0,,
68045f7c99e4b492e4ecb91e,680450c024880247e3b6d70b,68045f7c99e4b492e4ecb91c,68044757e58fe4e2192f1d17,68044757e58fe4e2192f1d18,1,119,2024-12-14 11:42:26.070,0,,
68045f7c99e4b492e4ecb91f,680450c024880247e3b6d70b,68045f7c99e4b492e4ecb91c,68044757e58fe4e2192f1efc,68044757e58fe4e2192f1efe,1,112,2024-12-14 11:42:26.097,0,,
68045f7d99e4b492e4ecb921,680450c024880247e3b6d70e,68045f7d99e4b492e4ecb920,68044757e58fe4e2192f1f5d,68044757e58fe4e2192f1f6c,1,164,2024-12-14 15:25:06.026,0,,
68045f7d99e4b492e4ecb922,680450c024880247e3b6d70e,68045f7d99e4b492e4ecb920,68044757e58fe4e2192f1bcf,68044757e58fe4e2192f1bd0,2,176,2024-12-14 15:25:06.038,0,,
68045f7d99e4b492e4ecb924,680450c024880247e3b6d714,68045f7d99e4b492e4ecb923,68044757e58fe4e2192f1d6c,68044757e58fe4e2192f1d7b,3,158,2024-12-14 19:26:53.044,0,,
68045f7d99e4b492e4ecb926,680450c024880247e3b6d716,68045f7d99e4b492e4ecb925,68044757e58fe4e2192f217f,68044757e58fe4e2192f2185,1,154,2024-12-14 08:55:32.052,0,True,Confirmado
68045f7d99e4b492e4ecb928,680450c124880247e3b6d717,68045f7d99e4b492e4ecb927,68044757e58fe4e2192f1b7b,68044757e58fe4e2192f1b80,1,97,2024-12-14 19:02:22.001,0,True,Confirmado
68045f7d99e4b492e4ecb929,680450c124880247e3b6d717,68045f7d99e4b492e4ecb927,68044757e58fe4e2192f2389,68044757e58fe4e2192f238d,1,134,2024-12-14 19:02:22.056,0,True,Confirmado
68045f7d99e4b492e4ecb92a,680450c124880247e3b6d717,68045f7d99e4b492e4ecb927,68044757e58fe4e2192f2363,68044757e58fe4e2192f236c,1,137,2024-12-14 19:02:22.078,0,True,Confirmado
68045f7d99e4b492e4ecb92c,680450c224880247e3b6d733,68045f7d99e4b492e4ecb92b,68044757e58fe4e2192f21f1,68044757e58fe4e2192f21fe,1,160,2024-12-14 19:05:35.067,0,,
68045f7e99e4b492e4ecb92e,680450c324880247e3b6d73d,68045f7e99e4b492e4ecb92d,68044757e58fe4e2192f2110,68044757e58fe4e2192f2112,1,120,2024-12-14 21:29:44.057,0,True,Confirmado
68045f7e99e4b492e4ecb930,680450c324880247e3b6d740,68045f7e99e4b492e4ecb92f,68044757e58fe4e2192f2373,68044757e58fe4e2192f2376,1,70,2024-12-14 17:17:27.070,0,True,Confirmado
68045f7e99e4b492e4ecb931,680450c324880247e3b6d740,68045f7e99e4b492e4ecb92f,68044757e58fe4e2192f1f56,68044757e58fe4e2192f1f59,1,165,2024-12-14 17:17:27.030,0,True,Confirmado
68045f7e99e4b492e4ecb933,680450c324880247e3b6d742,68045f7e99e4b492e4ecb932,68044757e58fe4e2192f21a8,68044757e58fe4e2192f21ad,1,105,2024-12-14 16:28:30.084,0,True,Confirmado
68045f7e99e4b492e4ecb935,680450c424880247e3b6d74e,68045f7e99e4b492e4ecb934,68044757e58fe4e2192f21c4,68044757e58fe4e2192f21c6,1,158,2024-12-14 09:06:42.043,0,True,Confirmado
68045f7e99e4b492e4ecb937,680450c424880247e3b6d75a,68045f7e99e4b492e4ecb936,68044757e58fe4e2192f204b,68044757e58fe4e2192f2054,2,129,2024-12-14 12:49:32.011,0,True,Confirmado
68045f7e99e4b492e4ecb938,680450c424880247e3b6d75a,68045f7e99e4b492e4ecb936,68044757e58fe4e2192f1cc8,68044757e58fe4e2192f1ccc,1,67,2024-12-14 12:49:32.049,0,True,Confirmado
68045f7f99e4b492e4ecb939,680450c424880247e3b6d75a,68045f7e99e4b492e4ecb936,68044757e58fe4e2192f231c,68044757e58fe4e2192f231d,2,130,2024-12-14 12:49:32.043,0,True,Confirmado
68045f7f99e4b492e4ecb93b,680450c424880247e3b6d75b,68045f7f99e4b492e4ecb93a,68044757e58fe4e2192f1f82,68044757e58fe4e2192f1f88,1,88,2024-12-14 14:45:10.049,0,True,Confirmado
68045f7f99e4b492e4ecb93c,680450c424880247e3b6d75b,68045f7f99e4b492e4ecb93a,68044757e58fe4e2192f23a9,68044757e58fe4e2192f23b0,1,209,2024-12-14 14:45:10.018,0,True,Confirmado
68045f7f99e4b492e4ecb93d,680450c424880247e3b6d75b,68045f7f99e4b492e4ecb93a,68044757e58fe4e2192f1ed3,68044757e58fe4e2192f1ed6,1,81,2024-12-14 14:45:10.056,0,True,Confirmado
68045f7f99e4b492e4ecb93f,680450c524880247e3b6d762,68045f7f99e4b492e4ecb93e,68044757e58fe4e2192f1efc,68044757e58fe4e2192f1f01,3,63,2024-12-14 07:25:23.024,0,True,Confirmado
68045f7f99e4b492e4ecb940,680450c524880247e3b6d762,68045f7f99e4b492e4ecb93e,68044757e58fe4e2192f2392,68044757e58fe4e2192f2396,1,143,2024-12-14 07:25:23.017,0,True,Confirmado
68045f8099e4b492e4ecb941,680450c524880247e3b6d762,68045f7f99e4b492e4ecb93e,68044757e58fe4e2192f1f45,68044757e58fe4e2192f1f46,1,81,2024-12-14 07:25:23.028,0,True,Confirmado
68045f8099e4b492e4ecb942,680450c524880247e3b6d762,68045f7f99e4b492e4ecb93e,68044757e58fe4e2192f1bc5,68044757e58fe4e2192f1bc9,1,84,2024-12-14 07:25:23.040,0,True,Confirmado
68045f8099e4b492e4ecb943,680450c524880247e3b6d762,68045f7f99e4b492e4ecb93e,68044757e58fe4e2192f1c15,68044757e58fe4e2192f1c19,1,76,2024-12-14 07:25:23.031,0,True,Confirmado
